,Emotions,Path
5979,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TSI_DIS_XX.wav
5980,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_MTI_SAD_XX.wav
5981,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TIE_DIS_XX.wav
5982,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TIE_SAD_XX.wav
5983,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TSI_HAP_XX.wav
5985,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TIE_ANG_XX.wav
5986,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TAI_SAD_XX.wav
5987,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TIE_HAP_XX.wav
5988,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TSI_FEA_XX.wav
5989,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TSI_ANG_XX.wav
5992,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TAI_FEA_XX.wav
5994,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TAI_DIS_XX.wav
5995,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TAI_HAP_XX.wav
5996,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TIE_FEA_XX.wav
5997,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TSI_SAD_XX.wav
5998,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_WSI_DIS_XX.wav
5999,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_WSI_ANG_XX.wav
6000,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IEO_HAP_LO.wav
6001,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IOM_HAP_XX.wav
6002,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IEO_SAD_LO.wav
6003,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IOM_FEA_XX.wav
6006,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_ITS_SAD_XX.wav
6007,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_ITS_DIS_XX.wav
6008,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_ITH_FEA_XX.wav
6009,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_ITS_HAP_XX.wav
6010,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_ITS_FEA_XX.wav
6012,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_ITH_HAP_XX.wav
6013,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_ITH_SAD_XX.wav
6014,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_ITS_ANG_XX.wav
6015,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWW_FEA_XX.wav
6016,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWL_DIS_XX.wav
6018,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWL_HAP_XX.wav
6019,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWW_DIS_XX.wav
6020,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWL_FEA_XX.wav
6021,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWL_SAD_XX.wav
6022,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWW_ANG_XX.wav
6023,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWL_ANG_XX.wav
6025,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWW_SAD_XX.wav
6026,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_MTI_DIS_XX.wav
6027,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_IWW_HAP_XX.wav
6028,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_MTI_SAD_XX.wav
6030,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_MTI_FEA_XX.wav
6031,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_MTI_HAP_XX.wav
6032,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_MTI_ANG_XX.wav
6033,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TAI_FEA_XX.wav
6034,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TIE_DIS_XX.wav
6035,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TAI_SAD_XX.wav
6036,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TAI_HAP_XX.wav
6037,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TAI_ANG_XX.wav
6038,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TIE_ANG_XX.wav
6039,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TIE_FEA_XX.wav
6041,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TAI_DIS_XX.wav
6042,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_WSI_FEA_XX.wav
6043,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_WSI_DIS_XX.wav
6045,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TSI_DIS_XX.wav
6046,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TIE_SAD_XX.wav
6047,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TSI_ANG_XX.wav
6048,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TSI_FEA_XX.wav
6049,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_WSI_HAP_XX.wav
6050,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_WSI_ANG_XX.wav
6051,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TSI_HAP_XX.wav
6052,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TIE_HAP_XX.wav
6054,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_TSI_SAD_XX.wav
6055,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_DIS_LO.wav
6056,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_ANG_MD.wav
6057,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IOM_FEA_XX.wav
6058,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_DFA_DIS_XX.wav
6059,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_FEA_HI.wav
6062,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITH_DIS_XX.wav
6063,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_FEA_MD.wav
6064,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_DIS_HI.wav
6065,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IOM_DIS_XX.wav
6066,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IOM_ANG_XX.wav
6067,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_DFA_HAP_XX.wav
6068,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_FEA_LO.wav
6070,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_DFA_SAD_XX.wav
6071,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_SAD_MD.wav
6072,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITH_SAD_XX.wav
6073,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IOM_HAP_XX.wav
6074,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_SAD_HI.wav
6075,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITS_FEA_XX.wav
6076,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_HAP_MD.wav
6077,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITH_FEA_XX.wav
6078,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITH_ANG_XX.wav
6079,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_DIS_MD.wav
6080,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_HAP_HI.wav
6081,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITS_HAP_XX.wav
6082,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITH_HAP_XX.wav
6085,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_DFA_ANG_XX.wav
6086,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_ANG_HI.wav
6087,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1006_WSI_SAD_XX.wav
6089,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITS_ANG_XX.wav
6090,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_SAD_LO.wav
6091,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_HAP_LO.wav
6092,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IEO_ANG_LO.wav
6093,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITS_DIS_XX.wav
6094,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_DFA_FEA_XX.wav
6095,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IOM_SAD_XX.wav
6096,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWL_SAD_XX.wav
6098,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWW_DIS_XX.wav
6099,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWL_ANG_XX.wav
6100,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWL_HAP_XX.wav
6101,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWL_FEA_XX.wav
6103,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_ITS_SAD_XX.wav
6104,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWW_ANG_XX.wav
6105,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWW_FEA_XX.wav
6106,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWL_DIS_XX.wav
6107,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWW_HAP_XX.wav
6108,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_MTI_DIS_XX.wav
6109,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TAI_FEA_XX.wav
6110,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_MTI_ANG_XX.wav
6111,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_MTI_SAD_XX.wav
6112,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_IWW_SAD_XX.wav
6113,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_MTI_FEA_XX.wav
6114,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TAI_ANG_XX.wav
6115,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_MTI_HAP_XX.wav
6116,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TAI_DIS_XX.wav
6118,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TAI_HAP_XX.wav
6119,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TIE_SAD_XX.wav
6120,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TIE_FEA_XX.wav
6121,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TSI_DIS_XX.wav
6122,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TSI_ANG_XX.wav
6125,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TIE_ANG_XX.wav
6126,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TIE_HAP_XX.wav
6127,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TAI_SAD_XX.wav
6128,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TIE_DIS_XX.wav
6129,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_WSI_DIS_XX.wav
6130,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_DFA_FEA_XX.wav
6132,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TSI_HAP_XX.wav
6133,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_WSI_FEA_XX.wav
6134,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TSI_SAD_XX.wav
6135,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_WSI_SAD_XX.wav
6136,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_WSI_HAP_XX.wav
6137,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_TSI_FEA_XX.wav
6138,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1007_WSI_ANG_XX.wav
6139,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_DFA_ANG_XX.wav
6141,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_DFA_DIS_XX.wav
6142,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_FEA_MD.wav
6143,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_DIS_LO.wav
6144,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_ANG_LO.wav
6145,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_DIS_MD.wav
6146,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_FEA_HI.wav
6147,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_DFA_HAP_XX.wav
6148,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_ANG_HI.wav
6150,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_DFA_SAD_XX.wav
6151,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_HAP_HI.wav
6152,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_ANG_MD.wav
6153,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_DIS_HI.wav
6154,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_FEA_LO.wav
6156,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IOM_HAP_XX.wav
6157,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IOM_ANG_XX.wav
6158,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IOM_DIS_XX.wav
6160,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_SAD_MD.wav
6161,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_HAP_MD.wav
6162,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IOM_FEA_XX.wav
6163,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IOM_SAD_XX.wav
6164,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITH_DIS_XX.wav
6165,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_HAP_LO.wav
6166,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_SAD_HI.wav
6167,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IEO_SAD_LO.wav
6168,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITH_ANG_XX.wav
6170,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITH_HAP_XX.wav
6171,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITH_FEA_XX.wav
6172,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITH_SAD_XX.wav
6173,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITS_ANG_XX.wav
6174,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITS_DIS_XX.wav
6175,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITS_HAP_XX.wav
6176,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITS_FEA_XX.wav
6177,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWL_FEA_XX.wav
6178,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWL_ANG_XX.wav
6179,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWL_SAD_XX.wav
6180,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWW_ANG_XX.wav
6183,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWL_DIS_XX.wav
6184,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_ITS_SAD_XX.wav
6185,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWL_HAP_XX.wav
6186,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_MTI_ANG_XX.wav
6187,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_MTI_HAP_XX.wav
6189,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TAI_ANG_XX.wav
6190,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_MTI_SAD_XX.wav
6191,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_MTI_FEA_XX.wav
6192,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWW_FEA_XX.wav
6193,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_MTI_DIS_XX.wav
6194,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWW_SAD_XX.wav
6195,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWW_HAP_XX.wav
6197,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_IWW_DIS_XX.wav
6198,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TIE_ANG_XX.wav
6199,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TAI_SAD_XX.wav
6200,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TIE_DIS_XX.wav
6201,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TAI_HAP_XX.wav
6203,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TAI_FEA_XX.wav
6204,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TAI_DIS_XX.wav
6205,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TSI_ANG_XX.wav
6206,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TSI_HAP_XX.wav
6208,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TIE_FEA_XX.wav
6209,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TIE_SAD_XX.wav
6210,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TIE_HAP_XX.wav
6212,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TSI_FEA_XX.wav
6213,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TSI_DIS_XX.wav
6214,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1008_TSI_SAD_XX.wav
6215,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_ANG_MD.wav
6216,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_DFA_FEA_XX.wav
6217,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_DFA_ANG_XX.wav
6218,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_DFA_SAD_XX.wav
6219,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_DFA_DIS_XX.wav
6220,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_DIS_HI.wav
6221,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_DFA_HAP_XX.wav
6222,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_ANG_HI.wav
6224,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_ANG_LO.wav
6225,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_SAD_LO.wav
6226,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_HAP_MD.wav
6227,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_SAD_HI.wav
6228,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_HAP_LO.wav
6229,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_FEA_MD.wav
6230,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_DIS_LO.wav
6231,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_DIS_MD.wav
6232,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_FEA_LO.wav
6233,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_SAD_MD.wav
6234,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_FEA_HI.wav
6235,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IOM_ANG_XX.wav
6237,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IEO_HAP_HI.wav
6238,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITH_ANG_XX.wav
6239,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IOM_SAD_XX.wav
6241,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IOM_HAP_XX.wav
6242,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IOM_FEA_XX.wav
6243,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IOM_DIS_XX.wav
6244,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITS_ANG_XX.wav
6245,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITH_FEA_XX.wav
6246,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITS_FEA_XX.wav
6247,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITS_DIS_XX.wav
6248,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITS_HAP_XX.wav
6249,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITH_SAD_XX.wav
6251,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITH_DIS_XX.wav
6252,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWW_FEA_XX.wav
6253,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWW_DIS_XX.wav
6254,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWL_HAP_XX.wav
6255,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWL_SAD_XX.wav
6257,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_ITS_SAD_XX.wav
6258,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWL_ANG_XX.wav
6259,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWL_DIS_XX.wav
6260,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWW_HAP_XX.wav
6261,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWW_ANG_XX.wav
6262,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWL_FEA_XX.wav
6264,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TAI_ANG_XX.wav
6266,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TAI_DIS_XX.wav
6267,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_IWW_SAD_XX.wav
6268,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TIE_ANG_XX.wav
6271,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TAI_SAD_XX.wav
6272,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TIE_DIS_XX.wav
6273,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TAI_HAP_XX.wav
6274,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TAI_FEA_XX.wav
6275,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TIE_FEA_XX.wav
6276,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TIE_HAP_XX.wav
6277,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TSI_FEA_XX.wav
6278,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TSI_DIS_XX.wav
6279,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_WSI_ANG_XX.wav
6280,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_WSI_HAP_XX.wav
6281,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TSI_SAD_XX.wav
6282,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_DFA_FEA_XX.wav
6283,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_DFA_ANG_XX.wav
6284,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_WSI_DIS_XX.wav
6285,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TSI_ANG_XX.wav
6286,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_DFA_DIS_XX.wav
6289,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TIE_SAD_XX.wav
6290,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_WSI_SAD_XX.wav
6291,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_TSI_HAP_XX.wav
6292,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1009_WSI_FEA_XX.wav
6293,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_DFA_HAP_XX.wav
6294,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_HAP_MD.wav
6295,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_DFA_SAD_XX.wav
6296,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_DIS_HI.wav
6298,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_DIS_LO.wav
6299,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_FEA_LO.wav
6300,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_ANG_HI.wav
6302,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_HAP_HI.wav
6303,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_ANG_MD.wav
6304,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_FEA_MD.wav
6305,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_DIS_MD.wav
6306,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_ANG_LO.wav
6307,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_HAP_LO.wav
6308,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_FEA_HI.wav
6309,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_ITH_ANG_XX.wav
6310,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IOM_DIS_XX.wav
6311,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_SAD_LO.wav
6312,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1010_IEO_SAD_MD.wav
